SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3480 Saxonburg Blvd,Indiana Twp - Nal,PA,15238,364500,3,2,Indiana TWP - NAL,1392,54450,1950,146,262,,Active,,,https://www.redfin.com/PA/Pittsburgh/3480-Saxonburg-Blvd-15238/home/74692026,West Penn MLS,1565902,N,Y,40.5598031,-79.9061734
MLS Listing,,Single Family Residential,173 S 16th St,South Side,PA,15203,149000,2,1,South Side,850,1197,1940,146,175,,Active,,,https://www.redfin.com/PA/Pittsburgh/173-S-16th-St-15203/home/74478782,West Penn MLS,1566496,N,Y,40.4261918,-79.982726
MLS Listing,,Single Family Residential,1704 Fulton St,Manchester,PA,15233,540000,4,3.5,Manchester,,6612,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1704-Fulton-St-15233/home/106096472,West Penn MLS,1566943,N,Y,40.4573201,-80.0254625
MLS Listing,,Single Family Residential,1243 Columbus Ave,Manchester,PA,15233,540000,4,3.5,Manchester,,5362,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1243-Columbus-Ave-15233/home/163854946,West Penn MLS,1566942,N,Y,40.4579197,-80.0249777
MLS Listing,,Single Family Residential,1738 Fulton St,Manchester,PA,15233,540000,4,3.5,Manchester,,6542,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1738-Fulton-St-15233/home/163412210,West Penn MLS,1566941,N,Y,40.4579092,-80.0256423
MLS Listing,,Single Family Residential,1251 Columbus Ave,Manchester,PA,15233,540000,4,3.5,Manchester,,6002,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1251-Columbus-Ave-15233/home/148734733,West Penn MLS,1566939,N,Y,40.457872,-80.0252471
MLS Listing,,Single Family Residential,1726 Fulton St,Manchester,PA,15233,495000,3,2.5,Manchester,,3428,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1726-Fulton-St-15233/home/148734732,West Penn MLS,1566937,N,Y,40.4577109,-80.0255683
MLS Listing,,Single Family Residential,1720 Fulton St,Manchester,PA,15233,495000,3,2.5,Manchester,,3423,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1720-Fulton-St-15233/home/160294731,West Penn MLS,1566936,N,Y,40.457584,-80.0255407
MLS Listing,,Single Family Residential,1235 Columbus Ave,Manchester,PA,15233,495000,3,2.5,Manchester,,3794,2022,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1235-Columbus-Ave-15233/home/163412288,West Penn MLS,1566935,N,Y,40.4579627,-80.0247386
MLS Listing,,Single Family Residential,1231 Columbus Ave,Manchester,PA,15233,495000,3,2.5,Manchester,,3794,,147,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1231-Columbus-Ave-15233/home/163820870,West Penn MLS,1566934,N,Y,40.458086,-80.02467
MLS Listing,,Single Family Residential,1649 Methyl St,Beechview,PA,15216,175000,3,1,Beechview,1232,10018,1925,147,142,,Active,,,https://www.redfin.com/PA/Pittsburgh/1649-Methyl-St-15216/home/73526454,West Penn MLS,1566917,N,Y,40.4091363,-80.0253289
MLS Listing,,Single Family Residential,1780 Arlington Ave,Mt Oliver,PA,15210,69999,3,2,Mt Oliver,1440,1616,1915,148,49,,Active,,,https://www.redfin.com/PA/Pittsburgh/1780-Arlington-Ave-15210/home/74498487,West Penn MLS,1566740,N,Y,40.4174981,-79.9832865
MLS Listing,,Single Family Residential,1635 Mohrbach St,Lincoln Place,PA,15207,145000,3,1,Lincoln Place,,3223,1958,148,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1635-Mohrbach-St-15207/home/74524609,West Penn MLS,1566687,N,Y,40.3671528,-79.9085653
MLS Listing,,Single Family Residential,2302 Murray Ave,Squirrel Hill,PA,15217,245000,3,1,Squirrel Hill,1388,2164,1906,148,177,,Active,,,https://www.redfin.com/PA/Pittsburgh/2302-Murray-Ave-15217/home/74754278,West Penn MLS,1566554,N,Y,40.431501,-79.9235661
MLS Listing,,Single Family Residential,3054 Zephyr Ave,Sheraden,PA,15204,229900,4,2.5,Sheraden,1458,2500,1920,150,158,,Active,,,https://www.redfin.com/PA/Pittsburgh/3054-Zephyr-Ave-15204/home/74627834,West Penn MLS,1566406,N,Y,40.4576841,-80.0544255
MLS Listing,,Single Family Residential,1017 Uvilla St,Elliott,PA,15220,125000,4,1,Elliott,1406,2421,1900,150,89,,Active,,,https://www.redfin.com/PA/Pittsburgh/1017-Uvilla-St-15220/home/74535505,West Penn MLS,1566446,N,Y,40.4459052,-80.0389282
MLS Listing,,Single Family Residential,7048 Kedron St,Homewood-brushton,PA,15208,119900,5,1,Homewood-Brushton,1810,1860,1900,150,66,,Active,,,https://www.redfin.com/PA/Pittsburgh/7048-Kedron-St-15208/home/74514340,West Penn MLS,1565979,N,Y,40.4613834,-79.8981341
MLS Listing,,Single Family Residential,2810 California Ave,Marshall Shadeland,PA,15212,222900,4,2,Marshall Shadeland,2049,2138,1900,151,109,,Active,,,https://www.redfin.com/PA/Pittsburgh/2810-California-Ave-15212/home/74635934,West Penn MLS,1566402,N,Y,40.4690608,-80.0354923
MLS Listing,,Single Family Residential,464 Crestview Dr,Plum Boro,PA,15239,234000,3,1,Plum Boro,,,1967,151,,,Active,,,https://www.redfin.com/PA/Pittsburgh/464-Crestview-Dr-15239/home/74722739,West Penn MLS,1566381,N,Y,40.4796276,-79.7786016
MLS Listing,,Single Family Residential,3509 Butler St,Lawrenceville,PA,15201,798900,3,2.5,Lawrenceville,3016,2230,1900,151,265,,Active,,,https://www.redfin.com/PA/Pittsburgh/3509-Butler-St-15201/home/178768010,West Penn MLS,1566363,N,Y,40.4643298,-79.9663283
MLS Listing,,Single Family Residential,1944 Dale St,Crafton Heights,PA,15205,165000,2,2,Crafton Heights,903,5209,1956,151,183,,Active,,,https://www.redfin.com/PA/Pittsburgh/1944-Dale-St-15205/home/74622750,West Penn MLS,1566056,N,Y,40.434649,-80.050928
MLS Listing,,Single Family Residential,3516 Camp St,Hill District,PA,15219,379900,3,1.5,Hill District,1288,4791,1950,151,295,,Active,,,https://www.redfin.com/PA/Pittsburgh/3516-Camp-St-15219/home/73500213,West Penn MLS,1566110,N,Y,40.4538006,-79.9576311
MLS Listing,,Single Family Residential,419 Whitney Ave,Regent Square,PA,15221,289900,7,3,Regent Square,2508,3497,1891,152,116,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/419-Whitney-Ave-15221/home/73497554,West Penn MLS,1566164,N,Y,40.4377108,-79.8888079
MLS Listing,,Single Family Residential,12 W Woodland,Shadyside,PA,15232,2875000,8,5.5,Shadyside,6978,871,1912,152,412,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/12-W-Woodland-Rd-15232/home/74749661,West Penn MLS,1566157,N,Y,40.4458619,-79.9236645
MLS Listing,,Single Family Residential,1504 Marie St,Wilkinsburg,PA,15221,48900,3,1,Wilkinsburg,1276,3201,1930,152,38,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1504-Marie-St-15221/home/74575652,West Penn MLS,1565199,N,Y,40.4488879,-79.8622552
MLS Listing,,Single Family Residential,2212 Lutz Ave,Carrick,PA,15210,77000,3,1,Carrick,1160,3510,1906,152,66,,Active,,,https://www.redfin.com/PA/Pittsburgh/2212-Lutz-Ave-15210/home/74764489,West Penn MLS,1565810,N,Y,40.3908941,-79.9852056
MLS Listing,,Single Family Residential,1393 Washington Rd,Mt. Lebanon,PA,15228,385000,4,3,Mt. Lebanon,1766,8881,1931,152,218,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1393-Washington-Rd-15228/home/74558553,West Penn MLS,1566071,N,Y,40.3601768,-80.0473545
MLS Listing,,Single Family Residential,19 Sollinger Ln,Shaler,PA,15209,45000,0,,Shaler,,8712,,153,,,Active,,,https://www.redfin.com/PA/Pittsburgh/19-Sollinger-Ln-15209/home/180598943,West Penn MLS,1566005,N,Y,40.4892883,-79.9622818
MLS Listing,,Single Family Residential,727 Montclair St,Greenfield,PA,15217,254900,4,2,Greenfield,2289,1742,1910,153,111,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/727-Montclair-St-15217/home/74758588,West Penn MLS,1564737,N,Y,40.4209129,-79.9322764
MLS Listing,,Single Family Residential,5 Virginia Ter,Ross Twp,PA,15229,286000,3,1,Ross Twp,,6198,1936,154,,,Active,,,https://www.redfin.com/PA/Pittsburgh/5-Virginia-Ter-15229/home/74593879,West Penn MLS,1565623,N,Y,40.5262395,-80.0334727
MLS Listing,,Single Family Residential,107 Parkview Dr,Plum Boro,PA,15239,439990,4,2.5,Plum Boro,2288,21039,2022,154,192,,Active,,,https://www.redfin.com/PA/Plum/107-Parkview-Dr-15239/home/171274067,West Penn MLS,1565530,N,Y,40.476291,-79.732455
MLS Listing,,Single Family Residential,819 Neidel St,Elliott,PA,15220,64500,3,1,Elliott,1760,,1900,154,37,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/819-Neidel-St-15220/home/74532419,West Penn MLS,1565195,N,Y,40.441546,-80.0417958
MLS Listing,,Single Family Residential,1630 Oakhurst St,Carrick,PA,15210,119900,2,1,Carrick,1173,3702,1906,154,102,,Active,,,https://www.redfin.com/PA/Pittsburgh/1630-Oakhurst-St-15210/home/74687704,West Penn MLS,1565421,N,Y,40.3987398,-79.9909968
MLS Listing,,Single Family Residential,742 Herschel St,Crafton Heights,PA,15220,75000,2,1,Crafton Heights,1056,2748,1910,154,71,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/742-Herschel-St-15220/home/74532759,West Penn MLS,1565665,N,Y,40.4400607,-80.0426067
MLS Listing,,Single Family Residential,2163 Poor Richards Ln,Mccandless,PA,15237,698500,4,3.5,McCandless,3576,15245,1975,155,195,,Active,,,https://www.redfin.com/PA/Pittsburgh/2163-Poor-Richards-Ln-15237/home/74739033,West Penn MLS,1565312,N,Y,40.5696845,-80.0645154
MLS Listing,,Single Family Residential,2802 Mcdowell St,Marshall Shadeland,PA,15212,45000,3,1,Marshall Shadeland,,3920,1880,155,,,Active,,,https://www.redfin.com/PA/Pittsburgh/2802-McDowell-St-15212/home/73529235,West Penn MLS,1565538,N,Y,40.4707279,-80.0265618
MLS Listing,,Single Family Residential,1241 N Franklin St,Manchester,PA,15233,200000,3,,Manchester,,,,155,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1241-N-Franklin-St-15233/home/178439995,West Penn MLS,1565465,N,Y,40.4561469,-80.0243455
MLS Listing,,Single Family Residential,0 Shady Ave,Shadyside,PA,15232,1450000,0,,Shadyside,,22729,,156,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/Shady-Ave-15232/home/69315364,West Penn MLS,1565396,N,Y,40.449372,-79.92012
MLS Listing,,Single Family Residential,835 Lovitt Way,East Allegheny,PA,15212,29900,0,,East Allegheny,,1920,,156,,,Active,,,https://www.redfin.com/PA/Pittsburgh/835-Lovitt-Way-15212/home/163679609,West Penn MLS,1565382,N,Y,40.4563105,-79.9960642
MLS Listing,,Single Family Residential,312 1/2 Sapphire Way,Bloomfield,PA,15224,213000,2,1,Bloomfield,,8712,1900,156,,,Active,,,https://www.redfin.com/PA/Pittsburgh/312-1-2-Sapphire-Way-15224/home/74563380,West Penn MLS,1565392,N,Y,40.461937,-79.9505613
MLS Listing,,Single Family Residential,153 Ange Dr,Penn Hills,PA,15235,115000,3,1,Penn Hills,875,6499,1957,157,131,,Active,,,https://www.redfin.com/PA/Pittsburgh/153-Ange-Dr-15235/home/74668581,West Penn MLS,1565340,N,Y,40.4651628,-79.8032112
MLS Listing,,Single Family Residential,203 S Evaline St,Friendship Park,PA,15224,585000,5,3.5,Friendship Park,2670,3698,1900,157,219,,Active,,,https://www.redfin.com/PA/Pittsburgh/203-S-Evaline-St-15224/home/74658394,West Penn MLS,1564750,N,Y,40.4638962,-79.9411085
MLS Listing,,Single Family Residential,114 Meadow Ct,Ross Twp,PA,15229,344900,3,1.5,Ross Twp,,9147,1984,158,,,Active,,,https://www.redfin.com/PA/Pittsburgh/114-Meadow-Ct-15229/home/74566973,West Penn MLS,1565246,N,Y,40.5121868,-80.041158
MLS Listing,,Single Family Residential,3711 Atkins St,Brighton Heights,PA,15212,89900,4,2,Brighton Heights,2189,2500,1880,158,41,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3711-Atkins-St-15212/home/74462960,West Penn MLS,1565052,N,Y,40.4837975,-80.0338657
MLS Listing,,Single Family Residential,5816 Bryant St,Highland Park,PA,15206,899000,4,2.5,Highland Park,3051,2400,2022,158,295,,Active,,,https://www.redfin.com/PA/Pittsburgh/5816-Bryant-St-15206/home/163859086,West Penn MLS,1565211,N,Y,40.475691,-79.92015
MLS Listing,,Single Family Residential,131 Cohassett St,Mt Washington,PA,15211,259000,5,2,Mt Washington,1924,1799,1927,158,135,,Active,,,https://www.redfin.com/PA/Pittsburgh/131-Cohassett-St-15211/home/74711659,West Penn MLS,1565102,N,Y,40.4367793,-80.0185427
MLS Listing,,Single Family Residential,932 Woodbine St,Stanton Heights,PA,15201,183500,3,2,Stanton Heights,,,1950,158,,,Active,,,https://www.redfin.com/PA/Pittsburgh/932-Woodbine-St-15201/home/73533508,West Penn MLS,1564543,N,Y,40.478395,-79.943487
MLS Listing,,Single Family Residential,123 Kathleen St,Mt Washington,PA,15211,159999,3,1,Mt Washington,1080,1751,1930,158,148,,Active,,,https://www.redfin.com/PA/Pittsburgh/123-Kathleen-St-15211/home/74655552,West Penn MLS,1564804,N,Y,40.4256921,-80.0033902
MLS Listing,,Single Family Residential,952 Manton Way,Allentown,PA,15210,51999,1,1,Allentown,1272,3689,1900,159,41,,Active,,,https://www.redfin.com/PA/Pittsburgh/952-Manton-Way-15210/home/74497615,West Penn MLS,1565089,N,Y,40.4212543,-79.9901143
PAST SALE,,Single Family Residential,1331 Nobles Ln,Carrick,PA,15210,74900,3,1.5,Carrick,,11412,1900,159,,,Pending,,,https://www.redfin.com/PA/Pittsburgh/1331-Nobles-Ln-15210/home/73490791,West Penn MLS,1561705,N,Y,40.4002959,-79.9976134
MLS Listing,,Single Family Residential,4283 Andover Ter,Schenley Farms,PA,15213,479999,7,3,Schenley Farms,4630,,1905,159,104,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/4283-Andover-Ter-15213/home/73500396,West Penn MLS,1564933,N,Y,40.4513463,-79.9561451
MLS Listing,,Single Family Residential,2226 Milligan Ave,Swissvale,PA,15218,165000,3,1,Swissvale,1478,2835,1920,159,112,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2226-Milligan-Ave-15218/home/73590854,West Penn MLS,1564978,N,Y,40.4220062,-79.8816148
MLS Listing,,Single Family Residential,646 Morewood,Shadyside,PA,15213,750000,3,3,Shadyside,,10454,1953,159,,,Active,,,https://www.redfin.com/PA/Pittsburgh/646-Morewood-Ave-15213/home/74665193,West Penn MLS,1564494,N,Y,40.4493831,-79.943163
MLS Listing,,Single Family Residential,2544 Edgewood Dr,Upper St. Clair,PA,15241,165000,0,,Upper St. Clair,,15245,,159,,,Active,,,https://www.redfin.com/PA/Pittsburgh/2544-Edgewood-Dr-15241/home/73531893,West Penn MLS,1564570,N,Y,40.3121615,-80.078134
MLS Listing,,Single Family Residential,57 Lower Rd,O'hara,PA,15215,104900,3,1,O'Hara,1152,6259,1910,160,91,,Active,,,https://www.redfin.com/PA/Pittsburgh/57-Lower-Rd-15215/home/74541265,West Penn MLS,1564854,N,Y,40.5023703,-79.9255502
MLS Listing,,Single Family Residential,459 Pearl St,Bloomfield,PA,15224,340000,3,2,Bloomfield,1530,1598,1900,160,222,,Active,,,https://www.redfin.com/PA/Pittsburgh/459-Pearl-St-15224/home/74563604,West Penn MLS,1562543,N,Y,40.4593752,-79.9518944
MLS Listing,,Single Family Residential,353 Hastings St,Point Breeze,PA,15206,425000,3,2,Point Breeze,1709,3001,1900,161,249,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/353-Hastings-St-15206/home/74476100,West Penn MLS,1564442,N,Y,40.4503041,-79.913668
MLS Listing,,Single Family Residential,203 Victoria Dr,Plum Boro,PA,15239,489990,4,2.5,Plum Boro,2448,15115,2022,162,200,30,Active,,,https://www.redfin.com/PA/Pittsburgh/203-Victoria-Dr-15239/home/171274062,West Penn MLS,1564277,N,Y,40.475832,-79.729657
MLS Listing,,Single Family Residential,3529 Fleming Ave,Brighton Heights,PA,15212,119000,4,2,Brighton Heights,2106,1851,1920,162,57,,Active,,,https://www.redfin.com/PA/Pittsburgh/3529-Fleming-Ave-15212/home/74727599,West Penn MLS,1564216,N,Y,40.4793635,-80.0391603
MLS Listing,,Single Family Residential,1337 Franklin Ave,Wilkinsburg,PA,15221,84900,3,1,Wilkinsburg,,2874,1920,162,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1337-Franklin-Ave-15221/home/74546370,West Penn MLS,1564147,N,Y,40.439287,-79.8717115
MLS Listing,,Single Family Residential,8214 Perchment St,Homewood-brushton,PA,15221,99000,3,1.5,Homewood-Brushton,784,5915,1920,162,126,,Active,,,https://www.redfin.com/PA/Pittsburgh/8214-Perchment-St-15221/home/74543993,West Penn MLS,1564196,N,Y,40.4557677,-79.8807503
MLS Listing,,Single Family Residential,97 Frankfort Ave,West View,PA,15229,169000,3,1,West View,1144,3001,1930,163,148,,Active,,,https://www.redfin.com/PA/Pittsburgh/97-Frankfort-Ave-15229/home/74568432,West Penn MLS,1563774,N,Y,40.5121431,-80.0247822
For-Sale-by-Owner Listing,,Single Family Residential,1622 Methyl St,Pittsburgh,PA,15216,155000,4,3,Pittsburgh,1358,3000,1923,164,114,,Active,,,https://www.redfin.com/PA/Pittsburgh/1622-Methyl-St-15216/home/74597380,Fizber.com,11473811,N,Y,40.4098464,-80.0258303
MLS Listing,,Single Family Residential,3542 California Ave,Brighton Heights,PA,15212,100000,3,1.5,Brighton Heights,,1742,1920,165,,,Active,,,https://www.redfin.com/PA/Pittsburgh/3542-California-Ave-15212/home/74728062,West Penn MLS,1563870,N,Y,40.4794707,-80.0406231
MLS Listing,,Single Family Residential,1204 High St,Spring Garden,PA,15212,199900,3,1,Spring Garden,1736,3001,1890,165,115,,Active,,,https://www.redfin.com/PA/Pittsburgh/1204-High-St-15212/home/74556854,West Penn MLS,1563832,N,Y,40.4607044,-79.9915004
MLS Listing,,Single Family Residential,171 Clearview Ave,Ross Twp,PA,15229,164900,3,1,Ross Twp,1680,4399,1935,165,98,,Active,,,https://www.redfin.com/PA/West-View/171-Clearview-Ave-15229/home/73524345,West Penn MLS,1563556,N,Y,40.5166447,-80.0168135
MLS Listing,,Single Family Residential,118 Rochelle St,Beltzhoover,PA,15210,50900,4,2,Beltzhoover,1632,2500,1890,165,31,,Active,,,https://www.redfin.com/PA/Pittsburgh/118-Rochelle-St-15210/home/74498269,West Penn MLS,1563877,N,Y,40.4149522,-79.9890052
MLS Listing,,Single Family Residential,189 Colonial Village Dr,Penn Hills,PA,15235,219900,4,2.5,Penn Hills,1666,8010,1965,165,132,,Active,,,https://www.redfin.com/PA/Pittsburgh/189-Colonial-Village-Dr-15235/home/74698019,West Penn MLS,1563524,N,Y,40.474469,-79.7891994
MLS Listing,,Single Family Residential,1500 Walters Ave,Shaler,PA,15209,120000,2,1,Shaler,536,5005,1930,166,224,,Active,,,https://www.redfin.com/PA/Pittsburgh/1500-Walters-Ave-15209/home/73569954,West Penn MLS,1563732,N,Y,40.4975325,-79.9763166
MLS Listing,,Single Family Residential,2336 Sidney St,South Side,PA,15203,230000,3,2.5,South Side,,884,1857,166,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2336-Sidney-St-15203/home/74478491,West Penn MLS,1563622,N,Y,40.4289873,-79.9714377
MLS Listing,,Single Family Residential,345 Thompson Run Rd,Penn Hills,PA,15235,189900,3,2,Penn Hills,,16552,1961,167,,,Active,,,https://www.redfin.com/PA/Penn-Hills/345-Thompson-Run-Rd-15235/home/74698236,West Penn MLS,1563518,N,Y,40.4642075,-79.7906883
MLS Listing,,Single Family Residential,1923 Wharton St,South Side,PA,15203,249900,2,2,South Side,1925,1197,1910,167,130,,Active,,,https://www.redfin.com/PA/Pittsburgh/1923-Wharton-St-15203/home/74478002,West Penn MLS,1563415,N,Y,40.4305708,-79.9780287
MLS Listing,,Single Family Residential,1605 Buena Vista St,Central North Side,PA,15212,629999,4,3.5,Central North Side,2625,1498,2021,167,240,,Active,,,https://www.redfin.com/PA/Pittsburgh/1605-Buena-Vista-St-15212/home/171259726,West Penn MLS,1563257,N,Y,40.458205,-80.015165
MLS Listing,,Single Family Residential,0 54th St,Lawrenceville,PA,15201,174900,0,,Lawrenceville,,1999,,168,,,Active,,,https://www.redfin.com/PA/Pittsburgh/0-54th-St-15201/home/180337600,West Penn MLS,1563314,N,Y,40.4837454,-79.9522723
MLS Listing,,Single Family Residential,819 54th St,Lawrenceville,PA,15201,174900,2,,Lawrenceville,836,1999,1900,168,209,,Active,,,https://www.redfin.com/PA/Pittsburgh/819-54th-St-15201/home/74736742,West Penn MLS,1563313,N,Y,40.4804223,-79.9478075
MLS Listing,,Single Family Residential,1227 Sherman Ave,Central North Side,PA,15212,695000,3,2.5,Central North Side,,2221,1890,168,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1227-Sherman-Ave-15212/home/74552270,West Penn MLS,1563245,N,Y,40.4562246,-80.0101998
MLS Listing,,Single Family Residential,692 Country Club Dr,Mt. Lebanon,PA,15228,1160000,5,4.5,Mt. Lebanon,4936,35719,2018,168,235,,Active,,,https://www.redfin.com/PA/Pittsburgh/692-Country-Club-Dr-15228/home/171263998,West Penn MLS,1562909,N,Y,40.3818393,-80.0246293
MLS Listing,,Single Family Residential,1350 Herman St,Troy Hill,PA,15212,199900,3,1,Troy Hill,,3049,1900,169,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1350-Herman-St-15212/home/74557147,West Penn MLS,1562915,N,Y,40.4604203,-79.9870552
MLS Listing,,Single Family Residential,1433 Alabama Ave,Dormont,PA,15216,310000,3,2.5,Dormont,,3001,1920,169,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1433-Alabama-Ave-15216/home/74770339,West Penn MLS,1562422,N,Y,40.3928387,-80.0388874
MLS Listing,,Single Family Residential,4119 Butler St,Lawrenceville,PA,15201,975000,2,2,Lawrenceville,,2731,1900,170,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4119-Butler-St-15201/home/102212185,West Penn MLS,1560227,N,Y,40.4700264,-79.9609574
MLS Listing,,Single Family Residential,1662 Maplewood,Wilkinsburg,PA,15201,135000,3,1,Wilkinsburg,1140,4800,1920,171,118,,Active,,,https://www.redfin.com/PA/Wilkinsburg/1662-Maplewood-15201/home/180315869,West Penn MLS,1562979,N,Y,40.4737114,-79.9612368
MLS Listing,,Single Family Residential,1208 Loraine St,Central North Side,PA,15212,490000,3,2.5,Central North Side,1252,1546,1910,171,391,,Active,,,https://www.redfin.com/PA/Pittsburgh/1208-Loraine-St-15212/home/74552475,West Penn MLS,1562862,N,Y,40.4564011,-80.0054002
MLS Listing,,Single Family Residential,1244 Goodman St,Squirrel Hill,PA,15218,420000,3,2,Squirrel Hill,,5000,1973,172,,,Active,,,https://www.redfin.com/PA/Pittsburgh/1244-Goodman-St-15218/home/74478397,West Penn MLS,1562899,N,Y,40.4188105,-79.9023464
MLS Listing,,Single Family Residential,3010 Settlers Ct,Plum Boro,PA,15668,455000,4,2.5,Plum Boro,2408,12153,1993,172,189,,Active,,,https://www.redfin.com/PA/Murrysville/3010-Settlers-Ct-15668/home/73517719,West Penn MLS,1562777,N,Y,40.4779544,-79.7030662
